id,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],Country Name,Series Code,Series Name
115966,,,29.97448,,,,,,,,,,,,,47.87039,48.57466,,,,,,,54.13985,,,,60.40161,58.71372,63.53698,,,,,,,India,SE.PRM.PRS5.FE.ZS,"Persistence to grade 5, female (% of cohort)"
115967,,,38.93451,,,,,,,,,,,,,57.00466,56.95438,,,,,,,59.82192,,,,63.32656,59.23255,59.70518,,,,,,,India,SE.PRM.PRS5.MA.ZS,"Persistence to grade 5, male (% of cohort)"
115968,,,35.36563,,,,,,,,,,,,,53.12212,53.39538,,,,,,,57.3328,,,,62.04667,59.00634,61.37311,,,,,,,India,SE.PRM.PRS5.ZS,"Persistence to grade 5, total (% of cohort)"
115969,,,29.97448,,,,,,,,,,,,,47.87039,48.57466,,,,,,,54.13985,,,,60.40161,58.71372,63.53698,,,,,,,India,SE.PRM.PRSL.FE.ZS,"Persistence to last grade of primary, female (% of cohort)"
115970,,,38.93451,,,,,,,,,,,,,57.00466,56.95438,,,,,,,59.82192,,,,63.32656,59.23255,59.70518,,,,,,,India,SE.PRM.PRSL.MA.ZS,"Persistence to last grade of primary, male (% of cohort)"
115971,,,35.36563,,,,,,,,,,,,,53.12212,53.39538,,,,,,,57.3328,,,,62.04667,59.00634,61.37311,,,,,,,India,SE.PRM.PRSL.ZS,"Persistence to last grade of primary, total (% of cohort)"
115972,,,,,9138853.073,11641249.66,57404830.93,10211729.05,29241802.22,15402512.55,13516844.75,39727378.85,27499765.4,30896383.29,42055763.24,65468292.24,93125846.86,98650077.82,105592308,51584171.3,67776931.76,259423919.7,350832855.2,419173553.5,537989257.8,161582931.5,44157096.86,36167392.73,486141906.7,751084716.8,1186800171,1265419800,1652783203,1348282858,1561865362,2059330846,India,BM.TRF.PWKR.CD.DT,"Personal remittances, paid (current US$)"
115973,,,,0.429027726,0.614576514,0.755890826,0.833718176,0.923092773,1.454146134,1.16892265,1.281699761,1.197747827,1.062983724,1.043669898,0.88410557,0.938767542,0.767185409,0.867713085,0.729847366,1.196725831,0.987997782,1.239572826,1.758690682,1.697491028,2.192591506,2.441382598,2.210961889,2.382751266,2.703151182,2.889542123,3.003183297,3.395961957,2.598496525,2.652204662,2.985264109,3.004500638,India,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)"
115974,,,,429883697.5,642343811,934415893.6,1164776733,1437018555,2756975586,2301415527,2617671387,2660081543,2294750488,2469209229,2239903076,2665414307,2315296143,2613844482,2383739990,3289109375,2897425537,3522788086,5856694336,6222996094,8765693359,10330964840,9479300781,11124281250,12883465820,14273018550,15735736330,20999150390,18750376950,22125089480,28333642280,37216755275,India,BX.TRF.PWKR.CD.DT,"Personal remittances, received (current US$)"
115975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21859147408,28024797011,36769757385,India,BX.TRF.PWKR.CD,"Personal transfers, receipts (BoP, current US$)"
115976,,,,0.204099998,,,,,0.371199995,0.270000011,,,0.396499991,,,,0.406599998,,,,0.479999989,0.406699985,,,,,0.513,,,,,,0.6,0.599,,,India,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)"
115979,580798773,594192969,608002572,622232355,636883717,651935141,667339022,683032539,698965575,715105168,731443752,747986284,764749394,781736502,798941802,816328792,833833510,851374699,868890700,886348712,903749636,921107534,938452550,955804355,973147577,990460131,1007746556,1025014711,1042261758,1059500888,1076705723,1093786762,1110626108,1127143548,1143289350,1159095250,India,SP.POP.TOTL,Population (Total)
115980,40.7529335,40.54870224,40.3463974,40.151371,39.96768188,39.79482651,39.62778091,39.4592514,39.28456497,39.10100937,38.91088104,38.72008133,38.53637314,38.36359024,38.20302582,38.04883957,37.88931656,37.7097168,37.50026703,37.25880432,36.98892975,36.69426346,36.38037491,36.05157089,35.70880508,35.3520546,34.98348618,34.6054306,34.21988297,33.82886124,33.43350601,33.03385925,32.62934875,32.22008133,31.80562401,31.3879776,India,SP.POP.0014.TO.ZS,Population ages 0-14 (% of total)
115981,55.87343979,56.03707123,56.19934464,56.35749435,56.50791931,56.65022278,56.78884506,56.93011093,57.07801437,57.23502731,57.39900208,57.56416702,57.7229805,57.87161636,58.00856781,58.1391449,58.27433777,58.42801666,58.60924911,58.8200531,59.05664063,59.31470871,59.58795547,59.87162018,60.16475296,60.46767044,60.77850342,61.09534073,61.41663742,61.74033356,62.06562805,62.39366913,62.72642899,63.06468582,63.40794373,63.75353622,India,SP.POP.1564.TO.ZS,Population ages 15-64 (% of total)
115982,3.373625994,3.41422677,3.454257488,3.491137266,3.524399519,3.554947615,3.583373308,3.610635281,3.637419224,3.663962841,3.690116882,3.715751648,3.740646124,3.764796019,3.788407803,3.812015057,3.836346149,3.862268209,3.890481949,3.921142817,3.954432487,3.991028786,4.031673431,4.076809883,4.126441479,4.180274487,4.238010883,4.299227238,4.363481045,4.430805206,4.500862598,4.572473049,4.644225121,4.715233803,4.786433697,4.858488083,India,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total)
115983,195.3453271,199.8503187,204.4950279,209.2810601,214.2088857,219.2712679,224.4521951,229.7305382,235.089441,240.5178169,246.0131213,251.5770213,257.2151104,262.9285387,268.7153535,274.5632778,280.4507986,286.3505861,292.2419018,298.1137136,303.9663244,309.8044639,315.6382707,321.4743609,327.3075643,333.1304528,338.9445532,344.7525086,350.5533646,356.3515578,362.1382162,367.8832372,373.5469674,379.102428,384.5328923,389.8490342,India,EN.POP.DNST,Population density (people per sq. km of land area)
115984,2.262619356,2.279977934,2.297498198,2.313447186,2.327350695,2.335798896,2.335311566,2.324430408,2.305899237,2.28281279,2.259070346,2.236431746,2.216354971,2.196953918,2.177037477,2.152910062,2.121654895,2.081858188,2.036500458,1.989311271,1.94419174,1.90244166,1.865550803,1.832094718,1.798250031,1.763387111,1.730237054,1.699025919,1.66861544,1.640481778,1.610818628,1.573964596,1.527814847,1.476268117,1.422290365,1.373024152,India,SP.POP.GROW,Population growth (annual %)
115985,3860846,4040540,4228863,4425964,4632541,4848152,5074117,5310613,5558481,5838888,6179484,6539949,6921981,7325185,7752480,8204702,8683980,9189820,9725885,10261494,10760939,11283217,11831618,12406673,13010527,13641989,14305033,15000303,15730395,16493864,17273308,18046651,18791782,19493483,20138805,20721569,India,EN.URB.LCTY,Population in largest city
115986,3.260356753,3.284539004,3.309291894,3.334446181,3.354252048,3.374362804,3.395696214,3.418386291,3.442912302,3.497120061,3.580107602,3.666306463,3.756040455,3.848530317,3.946443038,4.048209298,4.15460921,4.265227176,4.381512686,4.494454395,4.584725748,4.678463005,4.776504086,4.878546184,4.985096869,5.095403534,5.210538526,5.330261123,5.455075356,5.56370458,5.669974112,5.767392341,5.850335542,5.915713277,5.956175292,5.976453426,India,EN.URB.LCTY.UR.ZS,Population in the largest city (% of urban population)
115987,44830097.49,46523480.83,48280828.94,50104558,52046530.45,54063770.65,56159195.85,58335836.37,60596840,62708235.12,64893198.26,67154292.76,69494171.31,71915579,74444092.16,77061506.49,79770947.7,82575651.41,85478967,88127892.22,90858905.52,93674550.76,96577450.6,99570309,102641332.5,105807074.8,109070457.3,112434491.6,115902282,118885838.2,121946197,125085335.6,128305281.9,131608116,134956938.7,138390973.5,India,EN.URB.MCTY,Population in urban agglomerations of more than 1 million
115988,7.718697003,7.829692247,7.940892221,8.052387118,8.172061723,8.292814308,8.415392177,8.540711173,8.669502786,8.769092705,8.871932815,8.978011255,9.087182266,9.199465397,9.317836665,9.440008394,9.566771633,9.699096239,9.837712269,9.942801408,10.05354823,10.16977359,10.29113839,10.41743621,10.54735529,10.68261826,10.82320318,10.96906126,11.1202662,11.2209286,11.32586132,11.43598916,11.55251807,11.67625155,11.80426798,11.93956869,India,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population)
115989,,,,,,,,,,,,,,,,,,,3.884644,,,,,,,,,,3.761993,,,,,,,,India,EN.POP.EL5M.ZS,Population living in areas where elevation is below 5 meters (% of total population)
115990,48.07419968,48.06263351,48.05466461,48.05178452,48.05426025,48.06097412,48.07034302,48.08031464,48.08946609,48.09747696,48.10466003,48.11106491,48.11688995,48.12227631,48.12716675,48.13147354,48.13527679,48.13868713,48.14180756,48.14473343,48.14751053,48.15015411,48.15264893,48.15503693,48.15731812,48.1596489,48.16239548,48.16599274,48.17073822,48.17667007,48.18368149,48.19166565,48.2004776,48.20997238,48.22016907,48.23099518,India,SP.POP.TOTL.FE.ZS,"Population, female (% of total)"
115991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12144114068,-9545718947,-33016300605,India,BN.KLT.PTXL.CD,"Portfolio Investment, net (BoP, current US$)"
115992,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636519.763,283578511.9,1369117146,5491125009,1590475624,3958322334,2555657284,-601151966.9,2317070163,2481311864,2949583339,1063391576,8216187274,9053979533,12151206548,9509114658,32862817217,India,BX.PEF.TOTL.CD.WD,"Portfolio equity, net inflows (BoP, current US$)"
115993,0,0,0,0,0,0,0,0,0,0,9500000,18708000,234300000,305970000,271179000,107638000,675249000,687832000,137060000,1387225000,-204092000,456431000,-29680000,284756000,-186482000,1869209000,4125555000,-1118034000,5484814000,-401949000,-532739000,-3533647000,3488198000,-3939701000,5346601000,9459642000,India,DT.NFL.BOND.CD,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)"
115994,,,,,,,0.2322,,,,,0.1724,,,,,0.1581,,,,,,0.1356,,,,,,,,,,,0.1051,,,India,1.2,Eradicate extreme poverty and hunger
115995,,,,,,,44.59,,,,,38.2,,,,,36.74,,,,,,34.11,,,,,,,,,,,29.49,,,India,SI.POV.GAP2,Poverty gap at $2 a day (PPP) (%)
115996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,India,SI.POV.NAGP,Poverty gap at national poverty line (%)
115997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,India,SI.POV.RUGP,Poverty gap at rural poverty line (%)
115998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,India,SI.POV.URGP,Poverty gap at urban poverty line (%)
115999,,,,,,,65.89,,,,,55.51,,,,,53.59,,,,,,49.4,,,,,,,,,,,41.64,,,India,SI.POV.DDAY,Poverty headcount ratio at $1.25 a day (PPP) (% of population)
116000,,,,,,,88.97,,,,,84.79,,,,,83.77,,,,,,81.73,,,,,,,,,,,75.62,,,India,SI.POV.2DAY,Poverty headcount ratio at $2 a day (PPP) (% of population)
116001,,,,,,,,,,,,,,,,,,,,,,,45.3,,,,,,,,,,,37.2,,,India,SI.POV.NAHC,Poverty headcount ratio at national poverty line (% of population)
116002,,,,,,,,,,,,,,,,,,,,,,,50.1,,,,,,,,,,,41.8,,,India,SI.POV.RUHC,Poverty headcount ratio at rural poverty line (% of rural population)
116003,,,,,,,,,,,,,,,,,,,,,,,31.8,,,,,,,,,,,25.7,,,India,SI.POV.URHC,Poverty headcount ratio at urban poverty line (% of urban population)
116005,,,,,,,,,,,,,,,,,,,,,,61.9,,,,,,65.1,61.8,,,,,,74.2,,India,SH.STA.ANVC.ZS,Pregnant women receiving prenatal care (%)
116012,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,India,6.1,Combat HIV/AIDS
116013,,,,,,,,,,,,,,,,,,,75,74.5,74,73.4,72.8,72.1,71.3,70.6,69.7,68.8,68.1,67.3,66.7,66.1,65.5,64.7,63.9,62.9,India,SH.ANM.CHLD.ZS,Prevalence of anemia among children (% of children under 5)
116014,,,,,,,,,,,,,,,,,,,51.8,52.2,52.5,52.9,53.3,53.6,54,54.3,54.5,54.8,55,55.1,55.2,55.3,55.3,55.2,55,54.7,India,SH.PRG.ANEM,Prevalence of anemia among pregnant women (%)
116015,,,,,,,,,,,,,,,,,,,,,3.200000048,,,,,,,3.599999905,,,,,,,1.899999976,,India,SH.STA.OWGH.ZS,Prevalence of overweight (% of children under 5)
116016,,,,,,,,,,,,,,,,,,,,,3.099999905,,,,,,,3.299999952,,,,,,,1.700000048,,India,SH.STA.OWGH.FE.ZS,"Prevalence of overweight, female (% of children under 5)"
116017,,,,,,,,,,,,,,,,,,,,,3.200000048,,,,,,,3.900000095,,,,,,,2.200000048,,India,SH.STA.OWGH.MA.ZS,"Prevalence of overweight, male (% of children under 5)"
116018,,,,,,,,,,,,,,,,,,,,,7.699999809,,,,,,,7,,,,,,6.900000095,6.800000191,,India,SH.SVR.WAST.ZS,"Prevalence of severe wasting, weight for height (% of children under 5)"
116019,,,,,,,,,,,,,,,,,,,,,6.699999809,,,,,,,6.5,,,,,,,6.300000191,,India,SH.SVR.WAST.FE.ZS,"Prevalence of severe wasting, weight for height, female (% of children under 5)"
116020,,,,,,,,,,,,,,,,,,,,,8.600000381,,,,,,,7.5,,,,,,,7.099999905,,India,SH.SVR.WAST.MA.ZS,"Prevalence of severe wasting, weight for height, male (% of children under 5)"
116021,,,,,,,,,,,,,,,,,,,,25.5,26.1,27.5,27.7,24.9,22.3,21.6,20.2,20.5,21.1,22.5,21.6,21.5,21.4,21.5,20.1,19.1,India,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population)
116022,,,,,,20.29999924,,,,,,,,,,,,21.29999924,,,21.10000038,,,,,19.29999924,,19.79999924,,,,,,19.89999962,20,,India,SH.STA.WAST.ZS,Prevalence of wasting (% of children under 5)
116023,,,,,,,,,,,,,,,,,,,,,19.29999924,,,,,,,19.20000076,,,,,,,19.29999924,,India,SH.STA.WAST.FE.ZS,"Prevalence of wasting, female (% of children under 5)"
116024,,,,,,,,,,,,,,,,,,,,,22.79999924,,,,,,,20.5,,,,,,,20.70000076,,India,SH.STA.WAST.MA.ZS,"Prevalence of wasting, male (% of children under 5)"
116025,,,29.18479,,,,,,,,,,,,,50.0269,51.33967,,,,,,,63.57875,,,,61.41589,64.4578,66.49432,70.09396,78.63277,,,,,India,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)"
116026,,,52.62281,,,,,,,,,,,,,74.73614,75.67307,,,,,,,83.50269,,,,78.04304,80.66951,80.25607,83.65665,84.71488,,,,,India,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)"
116027,,,41.39887,,,,,,,,,,,,,62.84644,63.96017,,,,,,,73.92016,,,,70.04754,72.88428,73.66278,77.17314,81.81329,,,,,India,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)"
116028,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,India,SE.PRM.DURS,"Primary education, duration (years)"
116029,58818644,62400628,63125100,64855640,65660024,69060728,67360992,68602224,71183224,73873184,76105904,79506944,82590192,83932704,87440512,87129224,90459728,95739976,97318112,99118320,101577088,105370216,108200536,109043664,109734288,110390408,108781792,110985880,113612544,113826976,115194576,125568600,,,,137742640,India,SE.PRM.ENRL,"Primary education, pupils"
116030,37.4606,37.78652,37.83135,37.91359,38.09165,38.18497,37.79893,38.26586,38.39865,38.62989,38.62345,38.90856,39.02512,39.54761,40.24878,40.68219,40.84877,40.31467,40.6775,41.38852,41.70143,42.62675,42.87985,42.9064,43.17114,43.38398,43.4925,43.49726,43.57728,43.76866,44.19226,46.82275,,,,46.9309,India,SE.PRM.ENRL.FE.ZS,"Primary education, pupils (% female)"
116031,1413221,1467031,1484589,1546696,1559137,,,1599182,,,,,,,,,,,,,,,,,,,2400000,3135253,2840314,2835044,2832912,3038204,,,,,India,SE.PRM.TCHR,"Primary education, teachers"
116032,24.36151,24.70902,24.50207,24.46007,24.82925,,,,,,,,,,,,,,,,,,,,,,,32.93307,35.59001,36.00001,35.99999,43.99997,,,,,India,SE.PRM.TCHR.FE.ZS,"Primary education, teachers (% female)"
116033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143240331,2323415258,2413012643,3479235563,5244341660,7737524083,10909992105,India,BX.KLT.DREM.CD.DT,Primary income on FDI (current US$)
116034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12295901918,14444753970,19165591221,India,BM.GSR.FCTY.CD,"Primary income payments (BoP, current US$)"
116035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645943586,8199428181,12649780190,India,BX.GSR.FCTY.CD,"Primary income receipts (BoP, current US$)"
116036,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,India,SE.PRM.AGES,Primary school starting age (years)
116037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,DT.AXA.OFFT.CD,"Principal arrears, official creditors (current US$)"
116038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,DT.AXA.PRVT.CD,"Principal arrears, private creditors (current US$)"
116039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,DT.AXA.DPPG.CD,"Principal arrears, public and publicly guaranteed (current US$)"
116040,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,DT.AXF.DPPG.CD,Principal forgiven (current US$)
116041,395101000,435864000,545438000,571021000,559267000,583243000,683825000,726931000,775947000,771772000,947064000,1096002000,1123355000,1359906000,2303281000,1922496000,2026252000,1892413000,2632895000,2847609000,3253537000,4028007000,5104451000,6949355000,6682007000,6971777000,6543350000,6054226000,6702139000,7333423000,11204527000,20210250000,13062103000,19383512000,12412202000,32096775000,India,DT.AMT.DLXF.CD,"Principal repayments on external debt, long-term (AMT, current US$)"
116042,395101000,435864000,545438000,571021000,896394000,911565000,935982000,828564000,785475000,812417000,947064000,1167099000,1259716000,1614253000,2932759000,2982484000,3248506000,2900449000,3345447000,3309494000,3588082000,4161827000,6257344000,8676279000,7666830000,7589985000,6930880000,6317449000,6727530000,7333423000,11204527000,20210250000,13062103000,19383512000,12412202000,32096775000,India,DT.AMT.DLTF.CD,"Principal repayments on external debt, long-term + IMF (AMT, current US$)"
116043,25000000,37800000,70000000,61000000,62000000,63000000,73000000,71000000,91000000,85000000,219000000,261000000,305000000,363000000,480000000,289497000,279548000,322000000,318431000,272800000,306100000,495000000,123200000,156100000,240200000,292500000,291710000,907494000,248633000,2103548000,2384337000,5031339000,5148920000,6914019000,7616540000,23254638000,India,DT.AMT.DPNG.CD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)"
116044,370101000,398064000,475438000,510021000,497267000,520243000,610825000,655931000,684947000,686772000,728064000,835002000,818355000,996906000,1823281000,1632999000,1746704000,1570413000,2314464000,2574809000,2947437000,3533007000,4981251000,6793255000,6441807000,6679277000,6251640000,5146732000,6453506000,5229875000,8820190000,15178911000,7913183000,12469493000,4795662000,8842137000,India,DT.AMT.DPPG.CD,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)"
116045,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,DT.AXR.DPPG.CD,Principal rescheduled (current US$)
116046,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,DT.AXR.OFFT.CD,"Principal rescheduled, official (current US$)"
116047,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,DT.AXR.PRVT.CD,"Principal rescheduled, private (current US$)"
116048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.7,6.1,10.8,India,IC.CRD.PRVT.ZS,Private credit bureau coverage (% of adults)
116049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,35,India,IC.WRH.PROC,Procedures to build a warehouse (number)
116050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,46,46,46,India,IC.LGL.PROC,Procedures to enforce a contract (number)
116051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,India,IC.PRP.PROC,Procedures to register property (number)
116053,,,,,,,,,,,,,,,,81.03587,80.94916,,,,,,,,,,,88.76135,86.5886,88.89829,86.5042,85.07515,,,,,India,SE.SEC.PROG.ZS,Progression to secondary school (%)
116054,,,,,,,,,,,,,,,,75.32654,76.09308,,,,,,,,,,,86.09372,84.54618,86.92274,88.78025,82.2495,,,,,India,SE.SEC.PROG.FE.ZS,"Progression to secondary school, female (%)"
116055,,,,,,,,,,,,,,,,84.58358,83.99559,,,,,,,,,,,90.70249,88.09364,90.4014,84.76035,87.46427,,,,,India,SE.SEC.PROG.MA.ZS,"Progression to secondary school, male (%)"
116056,,,,,,,,,,,,,,,,,,,5,,,,,,,7.2,8.1,8.4,9,8.8,8.8,8.8,8.3,8.3,8.3,9.1,India,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%)
116057,0.842913348,0.747361334,0.718641607,0.763632726,0.729000225,0.652197737,0.691388878,0.664234511,0.611811539,0.618554664,0.660432323,0.73564376,0.777804129,0.908578942,1.319582617,1.228940126,1.256781788,1.59082117,1.844022746,2.208969042,2.167826319,2.470298371,2.632565628,2.930448498,2.535897677,2.617067314,2.479218524,1.771683806,2.084467252,1.710261657,2.278418934,2.93688015,1.297386325,1.870220734,0.646263849,0.834281532,India,DT.TDS.DPPG.GN.ZS,Public and publicly guaranteed debt service (% of GNI)
116058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.668312899,3.020280459,4.072198744,India,DT.TDS.DPPG.XP.ZS,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)"
116059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,India,IC.CRD.PUBL.ZS,Public credit registry coverage (% of adults)
116060,,,,,,,,,,,,,,,,,,,,,,,,,,2.82791,3.51098,4.33929,4.25026,,,3.55114,3.29476,3.1338,3.09073,,India,SE.XPD.TOTL.GD.ZS,"Public spending on education, total (% of GDP)"
116061,,,,,,,,,,,,,,,,,,,,,,,,,,11.10374,12.95799,16.32066,16.3599,,,11.51679,10.84335,10.72939,10.41573,,India,SE.XPD.TOTL.GB.ZS,"Public spending on education, total (% of government expenditure)"
116062,,,,,,,,,,,,,,,,,,,,0.23,,,,0.19,,,0.21,,0.39,,0.41,,0.62,,0.75,,India,EP.PMP.DESL.CD,Pump price for diesel fuel (US$ per liter)
116063,,,,,,,,,,,,,,,,,,,,0.56,,,,0.48,,,0.56,,0.6,,0.66,,0.87,,1.01,,India,EP.PMP.SGAS.CD,Pump price for gasoline (US$ per liter)
116064,41.62027,42.53532,42.52025,41.93173,42.11305,,,42.89832,,,,,,,,,,,,,,,,,,,,35.39934,39.99999,40.14999,40.66296,41.32988,,,,,India,SE.PRM.ENRL.TC.ZS,"Pupil-teacher ratio, primary"
116065,21.48304,21.23763,,21.61648,,,,,,,,,,,,,,,,,,,,,,,,33.62363,33.62315,33.44458,32.32464,32.32493,32.69999,,,,India,SE.SEC.ENRL.TC.ZS,"Pupil-teacher ratio, secondary"
116066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.489302089,India,IQ.WEF.PORT.XQ,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)"
116067,49015000000,60477000000,69983000000,84391000000,1.0458E+11,1.28174E+11,2.1391E+11,2.6049E+11,3.02293E+11,3.6286E+11,4.24037E+11,5.07026E+11,5.96678E+11,7.12302E+11,8.4768E+11,9.99606E+11,1.19221E+12,1.36514E+12,1.57669E+12,1.82929E+12,2.23936E+12,2.60151E+12,3.03398E+12,3.3662E+12,4.08444E+12,4.91471E+12,5.96327E+12,6.99186E+12,8.19754E+12,9.52201E+12,1.12837E+13,1.2617E+13,1.45274E+13,1.6595E+13,2.03611E+13,2.55179E+13,India,FM.LBL.QMNY.CN,Quasi money (current LCU)
116068,10.52675857,10.45535741,10.09369569,11.04936218,12.71161842,13.5661994,19.91229122,22.19216094,21.5930832,21.92992212,22.74352549,23.22429755,24.27091371,25.2646119,26.7894552,27.72513123,27.74580576,27.62118221,27.28379705,27.49013348,,,,,,,,,,,,,,,,,India,FS.LBL.QLIQ.GD.ZS,Quasi-liquid liabilities (% of GDP)
116069,,,,,,,,,61240,61230,61385,61460,61850,61836,61813,61976,61985,62211,62367,62458,62486,62462,62461,62660,62725,62725,63506,62759.34,62759,63028,63140,63122,63200,63465,63332,63327,India,IS.RRS.TOTL.KM,Rail lines (total route-km)
116070,,,,,,,,,158474,174202,177767,178446,182161,205904,223097,234241,222374,229602,235785,250238,252388,252411,249564,270489,277567,284249,281513,301516,305201,312371,333228,353194,381241,407398,439596,480993,India,IS.RRS.GOOD.MT.K6,"Railways, goods transported (million ton-km)"
116071,,,,,,,,,208558,220787,226930,222935,226582,240614,256468,269389,263731,280848,295644,314564,300103,296245,319365,326196.78,357013,379897,403884,431000,430666,457022,490912,515044,541208,575702,615634,694764,India,IS.RRS.PASG.KM,"Railways, passengers carried (million passenger-km)"
116072,,,,,,,,,,,,,,,,,,,40.89306682,41.22496981,41.67650591,42.01183432,42.39905232,42.14285896,41.88543818,41.67664579,41.41656511,41.2048202,40.94202932,41.61640454,42.28915479,42.96029052,43.62980838,44.2977193,42.39130094,40.58323243,India,SL.TLF.CACT.FM.ZS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate)
116073,,,,,,,,,,37.90322623,,,,,,,,,,41.91542304,,,42.85714286,,,,,,41.43377547,48.08673473,,,,44.99396689,,,India,SL.TLF.CACT.FM.NE.ZS,Ratio of female to male labor force participation rate (%) (national estimate)
116074,65.036,65.888,65.971,66.177,66.673,66.889,65.745,67.006,67.344,67.988,67.919,68.678,68.954,70.433,72.507,73.791,74.292,72.684,73.83,76.092,77.132,80.135,80.966,81.058,81.988,82.781,83.314,83.593,84.206,85.228,87.006,96.993,,,,97.815,India,SE.ENR.PRIM.FM.ZS,Ratio of female to male primary enrollment (%)
116075,43.384,44.284,,46.614,46.953,47.617,48.309,,49.146,50.56,50.127,55.762,51.919,,54.122,54.606,55.845,57.213,,,,62.505,64.104,64.026,64.56,66.575,,70.018,70.747,71.374,74.092,80.272,80.518,82.172,83.381,85.958,India,SE.ENR.SECO.FM.ZS,Ratio of female to male secondary enrollment (%)
116076,,29.808,,,33.741,36.322,36.428,38.412,38.101,39.283,42.287,42.182,42.232,45.328,46.638,46.335,50.151,50.789,52.426,53.871,,,,57.048,61.144,61.683,,,65.68,68.187,69.485,67.609,66.901,70.39,71.83,69.489,India,SE.ENR.TERT.FM.ZS,Ratio of female to male tertiary enrollment (%)
